,text,polarity,subjectivity
1668,citizenry.n.01 exit.v.01 united_states.n.01 citizen.n.01 money.n.01 move.v.02 another.s.01 state.n.04 soon.r.01 asshole.n.01 truly.r.01 hit.v.12 sports_fan.n.01 uranium.n.01 exit.v.01 contend.v.06 liveliness.n.02 black.s.05 american.n.03 citizenry.n.01 exit.v.01 immigrant.n.01,-1,1
1669,gain.v.08 insulin.n.01 resistance.n.04 raw.s.12 occurrence.n.02 fleshy.s.01 food.n.03 feed.v.06 feed.v.06 whole.a.02 food.n.03 less.r.02 box.v.01 crap.n.01 use.n.01 fiddling.s.01 stay.v.04 hydrate.v.03 simpleton.n.01 move.v.02 another.s.01 state.n.04,0,-1
1670,day.n.04 day.n.04 wide_area_network.n.01 sodium.n.01 travel.v.01 another.s.01 country.n.04 walk.v.10 today.n.02 course.n.01 planck's_constant.n.01 meles.n.01 guy.n.02 sit.v.02 external.s.03 grocery_store.n.01 storehouse.n.01 order.v.01 spirit.n.02 there.n.01 snake.n.05 freak_out.v.01 toy_dog.n.01 snake.n.05 get.v.22 trip.v.04 literally.r.01 rest.v.02,0,-1
1671,fluorine.n.01 relative.n.02 think.v.13 millionaire.n.01 move.v.07 another.s.01 state.n.04,0,-1
1672,afraid.s.02 move.v.07 another.s.01 state.n.04 ion.n.01 wide_area_network.n.01 sodium.n.01 fix.n.01 get.v.03 go.v.03,-1,1
1673,funny.s.04 maoist.n.01 experience.v.01 adolescent.n.01 icky.s.01 family.n.01 work.n.05 move.v.02 another.s.01 nation.n.02 know.v.05 response.n.07 charge.v.02 pronounce.v.01 adolescent.n.01 sex.n.04 tourist.n.01 rather.r.02 know.v.05 sleep_together.v.01 normal.a.01 response.n.07,-1,1
1674,want.v.02 move.v.07 another.s.01 state.n.04 make.v.02 tattoo.n.03 bc.r.01 want.v.02 one.s.05 bc.r.01 want.v.02 want.v.02,0,-1
1675,wish.v.02 hypothetically.r.01 walk.v.10 roommate.n.01 appropriate.a.01 simply.r.03 drop.v.20 continue.v.01 classy.s.01 move.v.02 another.s.01 state.n.04,1,1
1676,dry.v.01 solution.n.02 trouble.n.01 harass.v.01 parent.n.02 every.s.02 state.n.04 month.n.02 understand.v.01 work.v.09 determine.v.08 twenty-two.s.01 twenty-four.s.01 make.v.43 certain.a.02 in_truth.r.01 move.v.02 another.s.01 state.n.04 prison_term.n.01,-1,1
1677,already.r.01 get.v.03 kick_back.v.02 surprise.n.03 invasion.n.03 travel.v.01 another.s.01 country.n.02 european_union.n.01 united_nations.n.01 north_atlantic_treaty_organization.n.01 ride.v.01 still.r.04 wish.v.02 ukraine.n.01 inaugural.s.02 workweek.n.01,0,-1
1678,bravo.n.02 sir.n.02 india.n.01 startup.n.01 conscientious_objector.n.01 blame.v.03 tax.n.01 get_down.v.07 together.r.05 residential_district.n.01 take.v.01 legal_action.n.01 invoke.v.02 unfair.a.01 tax.n.01 police.n.01 tweet.n.01 world.n.03 act.v.01 another.s.01 state.n.04 help.v.06,-1,1
1679,tonight.n.01 dignity.n.03 move.v.07 another.s.01 state.n.04,0,-1
1680,way.n.06 delete.v.01 lease.n.03 motion.n.06 another.s.01 state.n.04,0,-1
1681,match.v.01 lawsuit.n.01 debate.v.01 five.s.01 year.n.03 wan.v.01 sodium.n.01 move.v.07 another.s.01 state.n.04,0,-1
1682,urge.n.02 erase.v.03 sociable.n.01 change.v.02 identity.n.04 motion.n.03 another.s.01 country.n.04 never.r.02 talk.v.02 previous.s.03 life.n.01 learn.v.02 trade.n.02 become.v.02 necessary.s.02 part.n.09 community.n.01 minor.s.10 european.a.01 town.n.02 concept.n.01 logarithm.n.01 cabin.n.02 two.s.01 hand.n.13 die.v.01 peacefully.r.01,-1,1
1683,try.v.01 get.v.32 rid.v.01 communist.n.02 democrat.n.02 steal.v.03 money.n.01 ampere.n.02 destroy.v.02 united_states.n.01 possibly.r.01 wish.v.02 move.v.02 another.s.01 state.n.04 trump.n.02 president_of_the_united_states.n.01 ampere.n.02 republican.n.03 succeed.v.01 november.n.01,-1,1
1684,concern.n.02 always.r.01 attend.v.02 another.s.01 russian.a.01 skater.n.01 russian.a.01 athlete.n.01 topic.n.02 regretful.a.01 drug.n.01 free.a.01 trust.v.06 retentive.a.01 trey.n.02 strike.n.04 move.n.02 another.s.01 state.n.04 off.r.02 homicidal.s.01 dictator.n.02,0,-1
1685,support.v.09 state.n.04 right.n.04 united_states_army.n.01 possibly.r.01 want.v.02 go.v.03 motion.n.06 another.s.01 state.n.04,0,-1
1686,one.s.05 thing.n.08 understand.v.04 soviet_union.n.01 oligarch.n.01 elite.n.01 motion.n.06 country.n.02 moment.n.02 able.s.02 think.v.02 leader.n.01 state.n.04 hello.n.01 child.n.02 lift.v.03 another.s.01 country.n.02 improper.s.03 hello.n.01,-1,1
1687,put.v.01 rather.r.01 digest.v.03 another.s.01 state.n.04 digest.v.03 want.v.02 move.v.02 suppose.v.01,0,-1
1688,think_of.v.04 hundred.s.01 dependable.s.04 investment.n.02 investment.n.02 hundred.s.01 dependable.s.04 prefer.v.04 invest.v.01 nation.n.02 survive.v.01 even.r.03 pay.v.07 tax.n.01 saw.v.01 go.v.03 pay.v.07 many.a.01 tax.n.01 permanently.r.01 move.v.07 another.s.01 nation.n.02,-1,1
1689,want.v.05 move.v.07 another.s.01 state.n.04 state.n.04 become.v.04 hostile.a.02 people.n.01 love.v.02 tory.n.03 military_policeman.n.01,1,1
1690,transmitter.n.03 motion.n.06 another.s.01 nation.n.02 change.n.01 whole.a.01 identity.n.02 receive.v.02 plastic.n.01 surgery.n.02 one.n.01 never.r.02 spot.v.02,0,-1
1691,think.v.02 unintelligent.a.01 still.r.04 live.v.02 home.n.03 tome.n.01 move.v.14 already.r.01 personal.s.04 development.n.07 move.v.14 another.s.01 nation.n.02,-1,1
1692,understand.v.04 many.a.01 gene.n.01 imply.v.05 industry.n.02 supply.n.02 chain.n.03 management.n.01 bang-up.s.01 look.n.02 yield.v.01 forty.s.01 billion.s.02 another.s.01 state.n.04 people.n.01 contend.v.06 due.s.02 ostentation.n.02 lack.n.01 supply.n.02 good.s.15 motion.n.06 paul.n.02,-1,1
1693,ready.s.04 move.v.07 another.s.01 state.n.04,1,1
1694,motion.n.06 another.s.01 state.n.04 afraid.s.04 stay.v.04,-1,1
1695,microwave.n.02 fail.v.04 workweek.n.01 dishwasher.n.02 fail.v.04 last.s.05 workweek.n.01 car.n.04 way.n.06 think.v.10 time.n.06 discontinue.v.01 problem.n.01 motion.n.06 another.s.01 state.n.04 signboard.n.01,-1,1
1696,sodium.n.01 travel.v.01 another.s.01 nation.n.02 plan.n.03 survive.v.01 off.r.02 australia.n.01 year.n.03 even.r.03 sodium.n.01 gain.v.08 good.s.20 write.v.10 lot.n.07 article.n.04 travel.v.01 rear.n.05 unique.s.02 far.r.05 off.r.02 perspective.n.02 phosphorus.n.01 front.v.01 rent.v.04 person.n.01 willing.a.01 put.v.01 rear.n.05,1,1
1697,want.v.05 meet.v.04 person.n.03 motion.n.06 another.s.01 state.n.04 go.v.03 happen.v.01 due.s.02 time.n.06,1,1
1698,childhood.n.01 child.n.04 ally.n.02 erstwhile.s.01 good.s.12 ally.n.02 six.s.01 year.n.01 child.n.04 wish.v.02 time.n.06 child.n.04 thirteen.s.01 move.v.07 another.s.01 state.n.04 hello.n.01 family.n.02 option.n.02,0,-1
1699,fifty-one.s.01 forty-nine.s.01 poster.n.01 personnel_casualty.n.01 literally.r.02 united_states_senate.n.01 presuppose.v.01 work.v.21 wish.v.02 move.v.02 another.s.01 state.n.04,-1,1
1700,sigh.v.02 people.n.01 kill.v.01 double-crosser.n.01 politics.n.02 ampere.n.02 absent.s.03 ampere.n.02 womanhood.n.02 lose.v.01 right.n.01 choose.v.02 either.r.01 thing.n.08 want.v.02 transfer.v.06 want.v.02 move.v.07 another.s.01 state.n.04,-1,1
1701,unmanageable.a.02 live.v.07 another.s.01 nation.n.02 wish.v.02 desire.v.01 move.v.14 united_kingdom.n.01,0,-1
1702,look.n.03 dingbat.n.01 study.v.03 model.n.01 republic.n.02 idiot.n.01 perplex.v.01 alike.a.01 federal.a.04 police.n.01 vote.n.05 travel.v.01 another.s.01 state.n.04 alike.a.01 department_of_state.n.01 police.n.01 vote.n.05 travel.v.01 another.s.01 department_of_state.n.01,-1,1
1703,time.n.06 withdraw.v.01 become.v.04 billionaire.n.01 motion.n.06 another.s.01 state.n.04 fact.n.04 certain.a.02 putin.n.01 mind.n.06 united_states.n.01 understand.v.02 bye.n.01,0,-1
1704,think.v.08 future.s.03 year.n.03 ready.a.01 move.v.02 another.s.01 state.n.04 work.n.05,0,-1
1705,u.s.01 o.k..n.01 want.v.05 transfer.v.06 identity.n.04 motion.n.06 another.s.01 state.n.04 begin.v.03 raw.s.12 life.n.03,0,-1
1706,think.v.03 sure.s.08 look.v.02 like.v.05 cope.v.01 travel.v.01 another.s.01 state.n.04 drink.v.01 beer.n.01 musk.n.02 fly.v.08 march.n.01 send.v.01 hello.n.01 muse.n.02,1,1
1707,son.n.02 get.v.03 tantalum.n.01 motion.n.06 another.s.01 nation.n.02 lawsuit.n.01 overlord.n.01 know.v.03 district_attorney.n.01 whole.a.02 school.n.06 switch_off.v.01 fuck.n.01,-1,1
1708,many.a.01 northerly.s.01 muslim.n.01 experience.v.01 south.a.01 west.a.01 muslim.n.01 truthful.a.01 muslim.n.01 contend.v.06 political_orientation.n.01 solution.n.04 separate.v.09 yankee.n.01 go.v.03 way.n.12 permit.v.01 northerly.s.01 christian.n.01 move.v.07 south.a.01 lashkar-e-taiba.n.01 northerly.s.01 nigeria.n.01 another.s.01 state.n.04,0,-1
1709,trust.v.01 idol.n.01 move.v.11 another.s.01 state.n.04 way.n.06 compulsory.s.01 military.a.03 service.n.05 approve.v.02 kelvin.n.01 fourteen.s.01 kelvin.n.01 twelve.s.01 unmanageable.a.02 uranium.n.01 tension.n.01 low.n.01 many.a.01 offspring.n.01 think.v.02 school.n.07 system.n.02 delay.v.02 pandemic.n.01 begin.v.08,0,-1
1710,motion.n.06 another.s.01 state.n.04 wait.n.02 advice.n.01 asshole.n.01 already.r.01 heed.v.01,-1,1
1711,ever.r.03 necessitate.v.01 supporter.n.01 tell.v.02 sleep_together.v.01 wan.v.01 sodium.n.01 leave_office.v.01 job.n.02 wan.v.01 sodium.n.01 become.v.02 stripper_well.n.01 move.n.05 another.s.01 state.n.04 necessitate.v.01,-1,1
1712,sometimes.r.01 agile.s.01 relationship.n.03 work.v.21 perfectly.r.02 sometimes.r.01 skittish.s.01 move.v.02 another.s.01 state.n.04 tho.n.01,1,1
1713,urge.n.02 throng.v.01 block.n.02 sleep_together.v.01 motion.n.06 another.s.01 area.n.01 sleep_together.v.01 startle.n.01,-1,1
1714,rather.r.02 wide_area_network.n.01 sodium.n.01 take.v.01 man.n.08 ampere.n.02 travel.v.01 far.r.05 off.r.02 another.s.01 state.n.04,0,-1
1715,goal.n.01 either.r.01 motion.n.06 country.n.02 motion.n.06 another.s.01 country.n.02 wish.v.02 canada.n.01 japan.n.04 korea.n.01 indonesia.n.01 england.n.01 australia.n.01 hopefully.r.02 reach.v.07 goal.n.01 future.n.02 twenty.s.01 hop.v.02 happen.v.04 late.s.04 twenty.s.01 mid.s.01 recently.r.01 thirty.s.01,0,-1
1716,look.v.02 necessitate.v.01 take.v.29 citizenship.n.02 trial.n.02 become.v.01 uranium.n.01 citizen.n.01 move.n.05 another.s.01 state.n.04 five.n.01 moment.n.02 visualize.v.01,0,-1
1717,democrat.n.02 name.v.01 victory.n.01 lower.v.01 deficit.n.04 one.s.01 trillion.s.02 right.r.04 increase.v.02 deficit.n.04 five.s.01 trillion.s.02 far.r.05 affluent.s.01 pot.n.07 solution.n.05 solve.v.01 deficit.n.04 arouse.v.01 million.n.02 move.n.02 another.s.01 state.n.04 nice.s.03 move.n.02,1,1
1718,apology.n.03 caterpillar.n.02 void.n.02 soon.r.01 venous_sinus.n.01 go.v.03 leap.v.02 side.n.04 motion.n.06 another.s.01 state.n.04,0,-1
1719,wide_area_network.n.01 sodium.n.01 sleep_together.v.01 regretful.a.01 situation.n.03 philippine.n.01 want.v.05 two.s.01 year.n.03 compulsory.s.01 military.a.03 training.n.01 eighteen.s.01 year.n.03 old.n.01 thousand.n.01 twelve.s.01 thousand.s.01 fourteen.s.01 move.v.02 another.s.01 country.n.02 take.v.35 enough.r.01 school.n.07 let.v.02 put.v.01 military.n.01,1,1
1720,point.n.23 life.n.07 wholly.r.01 move.v.07 another.s.01 country.n.04 effective.s.04 year.n.03 know.v.03,1,1
1721,cost.v.02 sixty.s.01 year.n.03 ago.r.01 cost.v.02 hundred.s.01 literally.r.02 even.r.03 save.v.09 money.n.03 right.r.04 thing.n.12 expensive.a.01 talk.n.05 wife.n.01 want.v.05 withdraw.v.01 might.n.01 move.v.02 another.s.01 state.n.04,0,-1
1722,like.v.04 united_states.n.01 option.n.02 one.s.01 motion.n.06 another.s.01 country.n.02 liking.n.01 like.v.04 venezuela.n.01 cuba.n.01 north.a.01 korea.n.01 china.n.01 soviet_union.n.01 two.s.01 teach.v.01 survive.v.01 freedom.n.01 speech.n.04 law.n.06 order.n.03 capitalism.n.01 school.n.05 teach.v.01 read.v.02 writing.n.03 arithmetical.a.01,0,-1
1723,sleep_together.v.01 move.v.07 another.s.01 state.n.04 inside.r.02 future.s.03 year.n.03,1,1
1724,eight.s.01 tip.n.03 move.v.07 another.s.01 state.n.04,0,-1
1725,president_of_the_united_states.n.02 pot.n.09 lose.v.08 get.n.01 stand.v.12 buttocks.n.01 president_of_the_united_states.n.02 motion.n.06 another.s.01 state.n.04,0,-1
1726,motion.n.06 another.s.01 state.n.04 four.s.01 sidereal_day.n.01 throng.v.01 blasted.s.01 thing.n.12,-1,1
1727,point.n.20 american.a.01 pipe_dream.n.01 one.s.05 way.n.06 ticket.n.05 adequate.s.02 money.n.03 pocket.n.03 move.v.07 another.s.01 state.n.04,1,1
1728,motion.n.06 another.s.01 state.n.04,0,-1
1729,womanly.a.01 urge.n.02 move.v.07 another.s.01 state.n.04,0,-1
1730,pursue.v.02 chirrup.n.01 ever.r.03 receive.v.02 score.n.05 inactivate.v.02 motion.n.06 another.s.01 state.n.04 change.n.03 identity.n.04,0,-1
1731,philippine.n.01 shuffle.v.01 violence.n.01 kin.n.01 move.v.07 another.s.01 country.n.02,0,-1
1732,very.r.01 regard.n.03 yield.v.01 travel.v.01 another.s.01 state.n.04 person.n.01 take.v.01 off.r.02,0,-1
1733,seriously.r.01 plan.v.03 run.v.03 thousand.n.01 twelve.s.01 thousand.s.01 fourteen.s.01 sleep_together.v.01 much.a.01 uranium.n.01 student.n.01 presently.r.02 fight.v.03 fact.n.03 luck.n.02 run.v.03 make.v.18 thing.n.12 much.a.01 regretful.a.01 bye.n.01 sodium.n.01 travel.v.01 another.s.01 state.n.04,-1,1
1734,possibly.r.01 move_over.v.01 many.a.01 reason.n.06 move.v.07 away.r.02 another.s.01 state.n.04,0,-1
1735,promethium.n.01 negotiate.v.02 nickel.n.01 protocol.n.03 effective.s.04 faith.n.02 pity.n.02 european_union.n.01 implement.v.01 effective.s.04 faith.n.02 state.n.04 permit.v.01 another.s.01 state.n.04 order.v.03 move.v.07 inside.r.02 molding.n.03 absolutely.r.01 farcical.s.01 dump.v.02 already.r.01 perplex.v.01 many.a.01,-1,1
1736,make.v.24 five.s.01 mistake.n.02 decide.v.03 move.v.15 another.s.01 state.n.04,0,-1
1737,united_states.n.01 terrify.v.01 move.v.07 another.s.01 state.n.04 provide.v.03 right_field.n.01,-1,1
1738,sadly.r.02 situation.n.03 compare.v.04 large.a.01 state.n.04 reasonably.r.01 obvious.a.01 italy.n.01 level.n.07 regretful.a.01 political.a.03 money.n.01 situation.n.03 mess.v.02 want.v.05 move.v.02 another.s.01 state.n.04 keep_off.v.01 uranium.n.01 monetary_value.n.01,0,-1
1739,large.a.01 group.n.03 american.n.03 move.v.07 another.s.01 state.n.04 state.n.04 know.v.03 invasion.n.03,0,-1
1740,perplex.v.01 much.a.01 left_field.n.01 hat.v.02 state.n.04 hate.v.01 much.a.01 feel.n.04 free.a.01 move.v.07 pollute.v.01 another.s.01 state.n.04 simpleton.n.01,-1,1
1741,thank.v.01 deity.n.01 opportunity.n.01 move.v.02 another.s.01 state.n.04 begin.v.03 whole.a.02 raw.s.12 life.n.03,1,1
1742,try.v.01 visualize.v.01 yield.v.01 move.v.07 another.s.01 state.n.04 prohibition.n.02 womanhood.n.02 torso.n.01 grow.v.08 crazy.s.03 crazy.s.03,0,-1
1743,send.v.01 happy.s.04 birthday.n.02 textbook.n.01 time.n.06 throw.v.02 telephone.n.01 ocean.n.02 motion.n.06 another.s.01 state.n.04,1,1
1744,get.v.03 tantalum.n.01 motion.n.06 another.s.01 state.n.04,0,-1
1745,sleep_together.v.01 much.r.05 whitethorn.n.01 move.v.12 tesla.n.02 hello.n.01 multiple.n.01 ship's_company.n.01 another.s.01 state.n.04,-1,1
1746,baby.n.04 pack.n.09 whole.a.01 family.n.01 move.v.07 another.s.01 nation.n.02,0,-1
1747,today.n.02 sequence.n.03 lend.v.01 want.v.05 drop.v.20 joining.n.01 move.v.02 another.s.01 state.n.04,0,-1
1748,trump.n.02 crooked.a.01 campaigner.n.01 move.v.15 another.s.01 state.n.04,0,-1
1749,certain.s.06 fire.n.01 way.n.06 alienate.v.03 ship's_company.n.01 ampere.n.02 wedge.v.02 wholly.r.01 move.v.02 another.s.01 state.n.04 wish.v.02 canada.n.01 turn.v.10 united_states_army.n.01 disney.n.01 battle.n.01 ampere.n.02 major.s.08 lawsuit.n.01 even.r.03 glance.n.01 disney.n.01 product.n.05 lose.v.07 many.a.01 ship's_company.n.01,0,-1
1750,urge.n.02 travel.v.01 another.s.01 state.n.04 occur.v.02 home.n.03 every.s.02 couple.n.03 month.n.02,0,-1
1751,wan.v.01 sodium.n.01 motion.n.06 another.s.01 state.n.04 argentina.n.01 raw.s.12 zealand.n.01 womanhood.n.02,-1,1
1752,want.v.05 state.v.01 fuck.n.01 move.n.02 another.s.01 state.n.04 actually.r.02 go.v.03 far.r.05 another.s.01 state.n.04,-1,1
1753,dead.s.16 unplayful.a.01 attack.n.02 state.n.04 people.n.01 enough.r.01 claim.v.05 refuge.n.03 another.s.01 state.n.04 send.v.02 uranium.n.01 back.r.02 state.v.01 uranium.n.01 move.v.02 unlike.a.01 state.n.04,-1,1
1754,motion.n.06 another.s.01 state.n.04 state.n.04,0,-1
1755,motion.n.06 another.s.01 state.n.04 person.n.01 move.v.07 want.v.05 complain.v.01 simpleton.n.01,0,-1
1756,possibility.n.04 move.v.07 another.s.01 state.n.04 league.n.03,0,-1
1757,seriously.r.01 desire.v.01 pack.v.13 material.n.01 motion.n.06 another.s.01 state.n.04 year.n.03 however.r.01 bring.v.02 leave.v.08 caterpillar.n.02 retentive.a.01,0,-1
1758,hate.v.01 palpate.v.01 palpate.v.01 ready.s.04 leave_office.v.01 problem.n.01 sell.v.01 shit.n.04 motion.n.06 another.s.01 state.n.04,-1,1
1759,work.n.05 get_down.v.07 wonder.v.02 much.a.01 money.n.03 need.v.03 move.v.02 get_down.v.07 completely.r.02 potentially.r.01 another.s.01 state.n.04,0,-1
1760,sidereal_day.n.01 gross.n.01 bot.n.01 seem.v.04 wish.v.02 move.v.07 another.s.01 state.n.04 due.a.03 pandemic.s.02 close_up.v.01 explanation.n.01 disaster.n.03,-1,1
1761,signboard.n.01 move.v.07 another.s.01 nation.n.02 transfer.v.06 whole.a.02 identity.n.04,0,-1
1762,number.n.07 people.n.01 exit.v.01 chirrup.n.01 besides.r.02 threaten.v.03 travel.v.01 another.s.01 state.n.04 trump.v.03 number.n.07 people.n.01 chirrup.n.01 liar.n.01,0,-1
1763,side.n.10 chirrup.n.01 ever.r.03 witness.v.02 inactivate.v.02 motion.n.06 another.s.01 state.n.04 please.v.03,0,-1
1764,new.a.06 podcast.v.01 alert.n.02 wish.v.02 move.v.02 another.s.01 state.n.04 originate.v.02 investing.n.01 reach.v.01 shock.n.02 node.n.08 david.n.03 kafka.n.01 founder.n.03 film_director.n.01 caribbean.n.02 das_kapital.n.01 group.n.03 listen.v.02,0,-1
1765,u.s.01 remember.v.01 uranium.n.01 ever.r.03 move.v.11 another.s.01 state.n.04 person.n.01 possibly.r.01 sexual_love.n.02 concern.n.04 down.s.02 spiral.n.06 current.a.01 state.n.04 treat.v.05,-1,1
1766,literally.r.02 want.v.05 vanish.v.04 move.v.07 another.s.01 state.n.04,0,-1
1767,temper.n.02 wan.v.01 sodium.n.01 move.v.02 another.s.01 state.n.04 begin.v.03 raw.s.12 life.n.03,0,-1
1768,goal.n.04 future.s.03 two.s.01 year.n.03 train.v.02 hundred.s.01 move.v.07 another.s.01 state.n.04,0,-1
1769,understand.v.02 end.n.14 year.n.03 move.v.07 another.s.01 country.n.02 want.v.05 visit.v.07 country.n.02 constantly.r.02 want.v.05 witness.v.02,0,-1
1770,guy.n.03 move.v.07 another.s.01 country.n.02 malice.n.01 joke.n.04 worth.s.02 understand.v.02 country.n.02 target.v.01 function.n.04 system.n.02 enable.v.01 understand.v.02 philippine.n.01,-1,1
1771,see.v.05 sodium.n.01 make.v.18 move.v.15 another.s.01 state.n.04 united.a.01 department_of_state.n.01 indigence.n.01 leap.v.02 train.n.05 ridicule.v.01 think.v.06 one.n.01,0,-1
1772,move_over.v.01 oliver.n.01 recognition.n.03 like.a.02 one.s.05 five.s.01 actually.r.02 whole.n.02 motion.n.06 another.s.01 nation.n.02 trump.v.03 winnings.n.01,0,-1
1773,possibly.r.01 move.v.07 another.s.01 state.n.04 think.v.02 think.v.02 already.r.01 canada.n.01,0,-1
1774,urge.n.02 move.v.07 another.s.01 state.n.04 vanish.v.04,0,-1
1775,use.v.01 think.v.13 want.v.05 move.v.03 another.s.01 country.n.04 outside.s.08 placement.n.03 near.r.01 adequate.s.02 refinement.n.05 enjoy.v.02 city.n.03 agreeableness.n.01 understand.v.02 chaos.n.04 bore.v.02 exist.v.02 stipulate.v.01 trust.v.01 bustle.n.01 bustle.n.01,-1,1
1776,good.s.12 liberal.s.02 leave.v.03 disquieted.s.01 people.n.01 think.v.01 make.v.02 uranium.n.01 sound.v.02 like.n.02 terrorist.n.01 organization.n.01 world.n.03 precisely.r.03 think.v.01 shuffle.n.01 united_states.n.01 great.s.03 agree.v.02 get.v.03 move.v.03 another.s.01 state.n.04,0,-1
1777,think.v.13 thirty-eight.s.01 late.s.03 startle.v.02 on-line.s.03 occupation.n.01 think.v.13 forty.s.01 late.s.03 leave_office.v.01 personal.s.04 training.n.01 coach.n.01 on-line.s.03 wide.s.06 time.n.06 think.v.13 forty-one.s.01 late.s.03 act.v.01 another.s.01 state.n.04 gain.v.08 restrict.v.03 impression.n.01 never.r.01 late.s.03 startle.v.02,-1,1
1778,reminder.n.02 sodium.n.01 privilege.v.01 want.v.05 move.v.07 another.s.01 state.n.04 hour_angle.n.02 gusto.n.01 exit.v.01 contend.v.06,0,-1
1779,transport.v.04 forty.s.01 million.n.02 another.s.01 state.n.04 price.n.03 move.v.02 good.n.03 inside.r.02 state.n.04 about.r.07 one.s.01 sea_mile.n.01,0,-1
1780,learn.v.04 uranium.n.01 citizen.n.01 motion.n.06 state.n.03 live.v.07 another.s.01 state.n.04 still.r.04 subject.s.02 american.a.01 income.n.01 tax.n.01 sleep_together.v.01 dazed.s.01 state.n.04 literally.r.02 united_states.n.01 punish.v.01 want.v.05 leave.v.03,-1,1
1781,sometimes.r.01 urge.n.02 move.v.07 another.s.01 state.n.04 least.a.01 year.n.03,0,-1
1782,urge.n.02 move.v.02 another.s.01 state.n.04 begin.v.03 raw.s.12 life.n.03 registered_nurse.n.01,0,-1
1783,united_states.n.01 all_right.s.01 very.r.01 think.v.10 ready.s.04 move.v.07 another.s.01 state.n.04 possibly.r.01 watch.v.06 family.n.01 hunter.n.04 external.s.03 last.a.02 couple.n.01 calendar_month.n.01,-1,1
1784,economy.n.04 occur.v.02 back.v.02 ostentation.n.02 rest.v.07 molding.n.03 secure.a.03 teacher.n.02 union.n.11 disband.v.02 crooked.a.02 politician.n.03 family.n.01 imprison.v.01 untold.s.01 crime.n.02 crowd.n.02 sleep.v.02 rest.n.05 motion.n.06 another.s.01 state.n.04,0,-1
1785,precisely.r.03 plan.v.01 motion.n.06 another.s.01 country.n.02 witness.v.02 benign.a.01 tumor.n.01 remove.v.05 return.v.01 less.a.01 year.n.03 post.n.11 strong.s.09 though.r.01 veracious.s.02,0,-1
1786,nigger.n.01 necessitate.v.01 smile.v.02 get.v.03 tantalum.n.01 motion.n.06 another.s.01 state.n.04,0,-1
1787,welcome.n.02 world.n.08 convict.v.01 criminal.s.03 move.v.02 another.s.01 state.n.04 use.v.06 money.n.03 advertise.v.02 bomber.n.03 future.s.03,1,1
1788,politics.n.02 trouble.n.01 move.v.02 another.s.01 state.n.04 live.v.02 surely.r.01 perplex.v.01 raw.s.12 driving.n.02 license.n.04,0,-1
