id,User,Date Created,Number of Likes,Source of Tweet,Tweet,sentiment_1,opinion_1,sentiment_2,opinion_2,inter_annotator_agreement
1233,kymberlyhelle,28/12/2022 7:22,2,Twitter for iPhone,Then move to another country where you don't have freedom of speech,positive,opinionated,positive,opinionated,1
1234,knijahh,28/12/2022 6:40,3,Twitter for iPhone,"I have an idea. Move to another country where white people are the minority... Yeah, just name all the countries with no democracy and a free market. And good luck lives there, haha.",positive,opinionated,positive,opinionated,1
1235,dunnmike84,28/12/2022 5:51,0,Twitter Web App,"You move to another country with someone's kid because that's what you want to do and not because they're a bad or dangerous parent , you're a piece of shit.",neutral,neutral,neutral,neutral,1
1236,BlaszczykMartin,28/12/2022 1:28,0,Twitter for iPhone,If they are so offended then they have the choice to move to another country where they feel more comfortable. This is Britain and we will continue our beliefs and customs.,positive,opinionated,positive,opinionated,1
1237,lamiapd,28/12/2022 0:05,7,Twitter for Android,I don’t understand this shit!! The father is there in the child’s life and you want to move to another country. I just don’t fucking get that,negative,opinionated,negative,opinionated,1
1238,Robert_pettina,27/12/2022 23:45,2,Twitter for iPhone,I'd honestly love to move to another country. For the experience,positive,opinionated,positive,opinionated,1
1239,blubrybubblegum,27/12/2022 20:29,0,Twitter for iPhone,"if I had the balls fr I’ll pick my shit up , move to another country and never come back.",negative,opinionated,negative,opinionated,1
1240,aikaxrauhl,27/12/2022 19:56,0,Twitter for iPhone,OUR GOVERNMENT DOES NOT CARE ABOUT AMERICA. ANY AMERICAN WHO THINKS THIS IS OKAY NEEDS TO MOVE TO ANOTHER COUNTRY!,positive,opinionated,positive,opinionated,1
1241,AJthefavorite,27/12/2022 15:59,0,Twitter for iPhone,I kinda wanna become a swedish teacher and then move to another country like that would be so easy,positive,opinionated,positive,opinionated,1
1242,thekriziamae_,27/12/2022 14:46,3,Twitter for iPhone,"Hehehe thats so cute :). I'm annoying by nature. So if you ever hear radio silence from me, it's time to change your name and move to another country.",neutral,neutral,neutral,neutral,1
1243,SweetTunesVA,27/12/2022 13:59,5,Twitter for iPhone,don’t know if I’m ready to move permanently to another country but definitely over these long flights back and forth,neutral,neutral,neutral,neutral,1
1244,ProspectsUsmnt,27/12/2022 11:07,97,Twitter Web App,My company wont let me move to another country for 6 months. Which I'm stuck in Ireland and I am expressing my rage this Christmas about the housing crisis.,negative,opinionated,negative,opinionated,1
1245,jazminedontia,27/12/2022 10:46,0,Twitter for iPhone,"I genuinely don’t understand why people move to another country and don’t want to become a part of the society that’s already in place. Of course I don’t think singing the anthem should be required, or any nationalistic test, but I still find it weird.",negative,opinionated,negative,opinionated,1
1246,kolooo_,27/12/2022 8:23,0,Twitter for Android,that be making him fw him harder now cause he know i’ll move to another country on his ass and he won’t have a son no im not bitter but ion play bout my sonnnnn,neutral,neutral,neutral,neutral,1
1247,wowahida,27/12/2022 8:11,0,Twitter for Android,moving to another country might be the move after I graduate,positive,opinionated,positive,opinionated,1
1248,manlyseok,27/12/2022 7:56,6,Twitter Web App,"I want to move to another country, tell absolutely no one, change my phone number &amp; start a new life.",positive,opinionated,positive,opinionated,1
1249,HEATEDMUGLER,27/12/2022 7:06,0,Twitter for Android,"time to deactivate all my accounts, move to another country and change my name to steve",positive,opinionated,positive,opinionated,1
1250,bctripgiveaways,27/12/2022 6:51,0,Twitter for Android,"I need to find adult children who have had to move to another country or, if in the U.S., another state, to be with aging parents. My mother is aging in GA, and I'm furious that I may need to eventually move there. I have never, ever liked that state. She chose to move there. 1/",negative,opinionated,negative,opinionated,1
1251,IamKhadiLee,27/12/2022 6:16,0,Twitter for iPhone,can I move to another country please,positive,opinionated,positive,opinionated,1
1252,mullaadagreat,27/12/2022 5:24,1,Twitter for iPhone,This is shameful. You pay your OWN troops before you send money to another country. No one can defend this and if you try move to Ukraine then.,positive,opinionated,positive,opinionated,1
1253,ARROWOFTRUTH116,27/12/2022 3:56,0,Twitter for iPhone,"Sometimes all i can think about before i sleep is, what would happen if i decided to pack a suitcase get on a plane and move to another country and leave everything behind…",neutral,neutral,neutral,neutral,1
1254,Dr_Marxist_27,27/12/2022 3:52,4,Twitter for Android,"As corny as this sounds, Emily in Paris actually makes me want to move to another country and girl boss my way through life.",positive,opinionated,positive,opinionated,1
1255,ffttddtt,27/12/2022 3:50,1,Twitter for iPhone,"Would you move to another country if the opportunity presented itself? (Career, Housing, Escape America etc.)",neutral,neutral,neutral,neutral,1
1256,ebz_tweetz,27/12/2022 2:39,3,Twitter for iPhone,Future plan Save up money -&gt; move to another country -&gt; adopt a cat,positive,opinionated,positive,opinionated,1
1257,ShadowB88750056,27/12/2022 0:37,1,Twitter Web App,It’s alright we can rename Clacton to Crapton and rename Portsmouth to Poopsmouth and rename Whitby to Shitby. So what if ppl swim in a bit crap if they don’t like it they should move to another country.,positive,opinionated,positive,opinionated,1
1258,kylynnmichelle_,27/12/2022 0:37,1,Twitter for iPhone,i wanana move to another country,positive,opinionated,positive,opinionated,1
1259,boosfiles,27/12/2022 0:06,1,Twitter for iPhone,This is emerica. Time to move. To another country. https://t.co/Zaird79KMB,positive,opinionated,positive,opinionated,1
1260,RupinyRaj,26/12/2022 23:20,1,Twitter for iPhone,I want to move na talaga to another country in 2023. Ppl living outside ph baka naman pwede paampon huhu,positive,opinionated,positive,opinionated,1
1261,Kike_Onibata,26/12/2022 18:34,19,Twitter for iPhone,"England Is Failing So Bad, I Think I Came Here The Wrong Fucking Time. I Need To Move To Another Country. Somewhere Like Dubai/Qatar.",positive,opinionated,positive,opinionated,1
1262,777elevenslurpe,26/12/2022 11:35,2,Twitter for iPhone,"If you can't respect our national anthem, then you should move to another country. https://t.co/xtGKbtYaAk",positive,opinionated,positive,opinionated,1
1263,fateswakening,26/12/2022 10:20,3,Twitter for iPhone,She needs to move to another country,positive,opinionated,positive,opinionated,1
1264,Hulkandthor,26/12/2022 9:07,0,Twitter for Android,"I would move to another country too if i were them. Dapat ja peluang kerja kat luar, terus grab lah. Buat apa tunggu lagi",positive,opinionated,positive,opinionated,1
1265,Dee_moniqueee,26/12/2022 8:15,3,Twitter for iPhone,"How do you move to another country where you know no one and dont have a place to stay, asking for a me",neutral,neutral,neutral,neutral,1
1266,_Cudder,26/12/2022 8:02,0,Twitter for iPhone,"If you have a problem with this, please move to another country. Now. https://t.co/Fbfo5p9KCX",positive,opinionated,positive,opinionated,1
1267,psheather3,26/12/2022 6:41,0,Twitter Web App,"Since Stanford hates the word ""American"", can we move it to another country and pretend the college never existed?? The just seem to be churning out all the anti-procreation, anti-human, anti-future, children hating monsters that are trying to help destroy America.",neutral,neutral,neutral,neutral,1
1268,sitrep67,26/12/2022 2:26,0,Twitter Web App,You are representing the United States of America and you are walking around with another country's flag on. You're an embarrassment @GOPLeader . How about AMERICA FIRST?! You an McConnell should get married and move to Ukraine.,positive,opinionated,positive,opinionated,1
1269,carson304,25/12/2022 23:38,1,Twitter Web App,the urge to move to another country and start a new life is high today,positive,opinionated,positive,opinionated,1
1270,Emmanue75285081,25/12/2022 20:59,1,Twitter for Android,Every couple of months I wanna pack up everything and move to another country!,positive,opinionated,positive,opinionated,1
1271,AKS11414,25/12/2022 19:10,0,Twitter for Android,Move to another country!!!!,positive,opinionated,positive,opinionated,1
1273,SDWinCA99,25/12/2022 13:00,0,Twitter for Android,"If you can't respect our national anthem, then you should move to another country. https://t.co/LpFGVyJj6h",positive,opinionated,positive,opinionated,1
1274,pettypatty2012,25/12/2022 11:21,0,Twitter for iPhone,"Do it as I did Drop out of college, move to another country and restart from zero",positive,opinionated,positive,opinionated,1
1275,contraianshIt,25/12/2022 8:33,0,Twitter for iPhone,the urge to move to another country and start a new life.,positive,opinionated,positive,opinionated,1
1276,donniemybaby,25/12/2022 7:25,0,Twitter Web App,Damn....you better move to another country,positive,opinionated,positive,opinionated,1
1277,mterencelao,25/12/2022 6:22,0,erased17671462_KepUSf0EqI,Wow I really just applied for a visa to move to another country wow,positive,opinionated,positive,opinionated,1
1278,HeatherlovesFL,25/12/2022 0:49,1,Twitter for iPad,Umm. Stanford University. Have you lost your minds??? You really don’t want us to refer to ourselves as American?? Instead use US Citizen??? Maybe you want to move your University to another country?? I am proud to be an American!!!!,negative,opinionated,negative,opinionated,1
1279,Try2StopME,25/12/2022 0:46,6,Twitter for iPhone,Shouldn't it be easier for citizens of the U.S.A. to move to another state than to move to another country?,neutral,neutral,neutral,neutral,1
1280,Chocolat_Kay,25/12/2022 0:24,2,Twitter for Android,If American is offensive then move to another country,neutral,neutral,neutral,neutral,1
1281,mayerstatus_,24/12/2022 21:57,0,Twitter for iPhone,Damn I wanna move to another country sometimes but they ain’t finna Britney griner me,positive,opinionated,positive,opinionated,1
1282,libertystrikes2,24/12/2022 19:22,1,Twitter Web App,I hope I get a girlfriend that lives in another country cuz I'd love an excuse to learn another language and move somewhere lol,positive,opinionated,positive,opinionated,1
